customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00694,Female,0,No,No,3,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card,74.25,272.16,Yes
CUST-00695,Female,1,Yes,Yes,26,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,64.08,1702.14,Yes
CUST-00696,Male,1,No,Yes,25,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No,Two year,No,Bank transfer,19.61,577.5,No
CUST-00697,Female,1,Yes,Yes,18,Yes,No,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,102.05,1924.57,No
CUST-00698,Female,0,No,No,16,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,107.64,1792.32,Yes
CUST-00699,Male,0,Yes,No,42,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,87.55,3742.67,No
CUST-00700,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,73.19,3000.97,No
CUST-00701,Female,0,No,Yes,41,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,116.0,4792.6,No
CUST-00702,Male,0,No,No,49,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.24,1522.21,No
CUST-00703,Female,0,No,Yes,39,Yes,No,No,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Credit card,93.27,3692.9,Yes
CUST-00704,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Two year,No,Bank transfer,31.09,1275.22,No
CUST-00705,Male,0,Yes,Yes,22,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,56.95,1325.3,Yes
CUST-00706,Female,0,Yes,No,51,Yes,No phone service,No,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,77.72,4018.82,Yes
CUST-00707,Female,0,No,Yes,46,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,93.18,4363.32,No
CUST-00708,Female,0,Yes,No,62,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card,18.38,1176.65,No
CUST-00709,Female,1,Yes,No,68,No,Yes,No,Yes,No,No internet service,No,No,No,One year,No,Electronic check,44.58,3104.49,No
CUST-00710,Male,0,No,Yes,42,Yes,No phone service,No,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,72.9,3102.87,No
CUST-00711,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,72.35,3428.42,No
CUST-00712,Male,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,83.04,2801.29,No
CUST-00713,Female,0,No,Yes,39,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,48.99,1979.3,Yes
CUST-00714,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,73.13,4433.73,Yes
CUST-00715,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer,37.36,1887.19,Yes
CUST-00716,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card,37.06,2515.37,No
CUST-00717,Female,0,No,No,61,Yes,No,No,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,76.81,4762.18,No
CUST-00718,Female,0,No,No,57,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,87.92,5101.0,Yes
CUST-00719,Female,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,30.28,1004.41,No
CUST-00720,Female,1,Yes,Yes,15,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,30.52,552.95,No
CUST-00721,Male,0,Yes,Yes,47,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,One year,No,Credit card,75.66,3619.75,No
CUST-00722,Female,0,No,No,9,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Bank transfer,45.55,488.72,Yes
CUST-00723,Male,1,No,No,37,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,58.02,2216.72,Yes
CUST-00724,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,58.88,1080.4,Yes
CUST-00725,Male,0,No,Yes,35,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,36.21,1274.49,Yes
CUST-00726,Male,0,No,Yes,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,18.13,1124.17,No
CUST-00727,Male,0,No,Yes,62,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,105.02,6562.35,Yes
CUST-00728,Male,1,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,90.93,4162.07,No
CUST-00729,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer,88.43,224.54,No
CUST-00730,Male,1,No,No,64,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.74,4750.58,No
CUST-00731,Male,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,89.5,655.0,Yes
CUST-00732,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,113.44,5745.05,Yes
CUST-00733,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Mailed check,85.9,457.18,Yes
CUST-00734,Female,0,No,Yes,38,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,45.04,1782.99,No
CUST-00735,Male,0,No,Yes,59,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,76.2,4534.2,Yes
CUST-00736,Female,1,Yes,Yes,27,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,63.12,1781.33,Yes
CUST-00737,Male,0,Yes,Yes,53,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,74.75,3976.03,No
CUST-00738,Male,1,Yes,Yes,36,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,No,Credit card,70.8,2569.3,No
CUST-00739,Female,0,No,No,8,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,105.6,913.39,Yes
CUST-00740,Male,1,Yes,Yes,55,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.48,4702.42,Yes
CUST-00741,Female,0,No,No,58,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,37.25,2180.89,No
CUST-00742,Female,0,Yes,No,1,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,24.43,114.71,No
CUST-00743,Male,0,Yes,Yes,60,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,61.29,3704.99,No
CUST-00744,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Two year,No,Electronic check,19.59,1158.74,No
CUST-00745,Female,0,Yes,Yes,59,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,50.47,2997.96,No
CUST-00746,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,55.54,2204.86,Yes
CUST-00747,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,56.31,2020.01,Yes
CUST-00748,Male,1,Yes,Yes,36,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,117.89,4273.56,Yes
CUST-00749,Female,0,No,Yes,17,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,49.0,909.91,Yes
CUST-00750,Female,0,Yes,Yes,62,No,No,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Bank transfer,45.05,2832.49,No
CUST-00751,Male,0,Yes,Yes,21,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,31.2,728.15,No
CUST-00752,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,70.12,721.91,Yes
CUST-00753,Female,0,Yes,No,57,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,33.67,1956.89,No
CUST-00754,Female,0,No,No,56,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,80.86,4528.97,No
CUST-00755,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,33.83,177.35,Yes
CUST-00756,Female,0,Yes,No,6,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,76.82,523.51,No
CUST-00757,Male,0,No,No,60,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,No,Bank transfer,102.28,6218.58,No
CUST-00758,Male,0,Yes,No,53,Yes,Yes,No,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer,22.34,1229.58,No
CUST-00759,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,60.81,4154.24,Yes
CUST-00760,Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,,65.03,64.76,Yes
CUST-00761,Female,0,No,Yes,54,No,No phone service,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Mailed check,98.69,5329.62,No
CUST-00762,Male,0,Yes,No,2,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,65.73,156.83,No
CUST-00763,Female,0,No,No,37,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Bank transfer,75.89,2857.32,Yes
CUST-00764,Male,0,Yes,Yes,0,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,98.7,61.87,No
CUST-00765,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,75.1,2785.26,Yes
CUST-00766,Male,0,No,Yes,28,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer,54.55,1597.91,Yes
CUST-00767,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer,26.76,161.39,Yes
CUST-00768,Female,0,Yes,No,20,Yes,No phone service,No,No internet service,No,No,Yes,No,No,One year,No,Credit card,92.45,1901.58,No
CUST-00769,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,106.86,7509.4,Yes
CUST-00770,Male,0,No,No,66,Yes,No,DSL,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,116.95,7778.18,No
CUST-00771,Male,1,No,No,46,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,112.51,5178.21,No
CUST-00772,Male,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,99.34,3384.03,Yes
CUST-00773,Female,0,No,Yes,67,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,83.63,5676.6,No
CUST-00774,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,97.71,6676.47,No
CUST-00775,Male,0,No,No,0,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,62.07,34.7,No
CUST-00776,Male,0,Yes,No,67,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,78.67,5291.73,No
CUST-00777,Female,1,Yes,No,11,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,53.57,633.83,No
CUST-00778,Female,0,Yes,Yes,59,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.32,3033.08,No
CUST-00779,Male,0,No,No,26,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.18,2504.72,Yes
CUST-00780,Male,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,64.3,3589.21,No
CUST-00781,Male,0,Yes,No,22,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,One year,No,Credit card,39.64,918.64,No
CUST-00782,Female,0,No,No,24,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,38.6,1026.37,Yes
CUST-00783,Female,0,No,No,20,No,No phone service,No,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,105.64,2151.68,No
CUST-00784,Female,0,No,Yes,60,Yes,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.13,5266.5,No
CUST-00785,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,73.7,4619.76,No
CUST-00786,Male,0,Yes,No,51,Yes,No phone service,No,No,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer,58.9,3022.93,No
CUST-00787,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,61.94,1574.19,No
CUST-00788,Female,0,No,No,54,Yes,Yes,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,23.86,1345.67,Yes
CUST-00789,Male,0,Yes,Yes,45,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer,64.4,2917.21,No
CUST-00790,Female,0,No,Yes,31,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,No,Mailed check,99.14,3152.68,No
CUST-00791,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Bank transfer,57.57,3112.21,No
CUST-00792,Male,0,Yes,No,4,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,57.13,326.78,Yes
CUST-00793,Female,0,Yes,Yes,35,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card,19.6,772.51,Yes
CUST-00794,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,64.7,3163.56,No
CUST-00795,Male,0,No,No,57,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,No,Bank transfer,20.58,1184.19,No
CUST-00796,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,76.18,2916.37,No
CUST-00797,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card,69.69,4209.34,No
CUST-00798,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,103.68,853.54,Yes
CUST-00799,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card,77.34,436.45,Yes
CUST-00800,Male,0,No,Yes,34,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,50.99,1828.12,Yes
CUST-00801,Female,1,No,Yes,38,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,70.66,2729.5,Yes
CUST-00802,Male,0,No,Yes,21,Yes,No,No,Yes,No,No,No internet service,Yes,No,One year,Yes,Electronic check,89.37,1942.93,No
CUST-00803,Male,0,No,Yes,40,Yes,Yes,No,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,27.58,1172.06,No
CUST-00804,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,81.35,412.56,No
CUST-00805,Female,1,No,Yes,41,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,111.5,4574.88,Yes
CUST-00806,Female,0,No,Yes,66,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,48.51,3242.09,No
CUST-00807,Male,0,No,Yes,29,Yes,No,No,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,81.92,2454.15,No
CUST-00808,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.78,5781.17,No
CUST-00809,Male,0,No,No,28,Yes,No,No,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card,70.2,2058.33,No
CUST-00810,Male,0,No,Yes,36,Yes,No phone service,No,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,91.23,3354.56,No
CUST-00811,Male,1,Yes,No,12,No,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card,49.72,621.16,Yes
CUST-00812,Male,0,No,No,31,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,49.22,1576.39,Yes
CUST-00813,Female,0,Yes,No,45,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,86.09,3877.28,Yes
CUST-00814,Female,0,Yes,No,22,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,89.95,2043.59,Yes
CUST-00815,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,One year,No,Electronic check,113.57,5052.51,No
CUST-00816,Male,0,Yes,No,16,Yes,No,No,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,40.93,721.56,No
CUST-00817,Male,0,No,No,65,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer,65.76,4367.41,No
CUST-00818,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,One year,Yes,Mailed check,43.55,286.48,Yes
CUST-00819,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,26.17,476.93,No
CUST-00820,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.13,1261.6,Yes
CUST-00821,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Two year,No,Credit card,56.16,1882.58,No
CUST-00822,Female,1,No,Yes,29,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,45.58,1341.25,Yes
CUST-00823,Male,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Credit card,48.29,1513.15,Yes
CUST-00824,Female,1,Yes,Yes,41,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,One year,No,Electronic check,54.76,2265.82,No
CUST-00825,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,118.86,1120.62,No
CUST-00826,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,97.86,3437.52,Yes
CUST-00827,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Mailed check,25.28,928.05,Yes
CUST-00828,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer,106.99,2985.36,No
CUST-00829,Female,0,No,Yes,10,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,82.6,923.38,No
CUST-00830,Male,0,No,Yes,38,Yes,No,No,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Credit card,108.84,4139.83,Yes
CUST-00831,Male,0,No,Yes,46,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer,52.85,2525.72,No
CUST-00832,Male,0,No,No,18,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,65.38,1276.58,No
CUST-00833,Female,1,No,No,14,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,109.42,1626.12,Yes
CUST-00834,Male,1,Yes,Yes,27,No,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,45.8,1303.69,Yes
CUST-00835,Female,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,111.38,2631.86,No
CUST-00836,Male,0,Yes,No,71,Yes,No phone service,No,No,No,No,No internet service,Yes,No,Two year,No,Bank transfer,102.51,7290.44,No
CUST-00837,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer,118.02,1031.59,Yes
CUST-00838,Female,0,Yes,No,46,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Mailed check,51.07,2355.18,No
CUST-00839,Male,0,No,Yes,32,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,42.05,1377.37,No
CUST-00840,Male,0,No,No,61,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer,51.75,3255.87,No
CUST-00841,Female,0,Yes,Yes,18,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,115.37,2118.89,No
CUST-00842,Male,1,Yes,No,66,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,Yes,Credit card,51.97,3443.14,No
CUST-00843,Male,0,No,No,39,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Credit card,75.65,3047.28,No
CUST-00844,Male,0,No,Yes,46,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,59.18,2820.69,No
CUST-00845,Male,0,No,Yes,64,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,58.41,3756.94,No
CUST-00846,Female,0,No,Yes,28,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,37.72,1142.64,No
CUST-00847,Female,0,No,Yes,49,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,72.78,3605.26,Yes
CUST-00848,Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Credit card,104.64,1293.82,No
CUST-00849,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer,23.05,26.27,Yes
CUST-00850,Male,1,No,Yes,33,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,108.7,3591.57,No
CUST-00851,Female,0,Yes,No,47,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card,85.88,4063.16,No
CUST-00852,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer,80.91,3808.15,Yes
CUST-00853,Male,0,Yes,Yes,48,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card,81.84,4020.76,No
CUST-00854,Male,0,No,No,63,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,48.22,3104.03,No
CUST-00855,Male,1,Yes,No,60,No,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,60.34,3709.06,Yes
CUST-00856,Male,1,No,Yes,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,99.53,2858.57,No
CUST-00857,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,49.25,1884.63,No
CUST-00858,Female,0,No,Yes,25,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,65.94,1742.56,No
CUST-00859,Male,0,Yes,No,16,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,20.0,409.99,Yes
CUST-00860,Female,1,No,No,70,No,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,92.82,6532.21,No
CUST-00861,Male,0,No,No,12,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,60.61,738.47,No
CUST-00862,Female,0,Yes,No,68,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.59,4938.54,No
CUST-00863,Female,0,No,Yes,25,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,29.7,815.34,No
CUST-00864,Female,0,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,No,Electronic check,119.15,5808.88,No
CUST-00865,Male,0,No,Yes,66,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card,48.85,3229.37,No
CUST-00866,Male,0,No,Yes,6,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card,82.77,510.79,Yes
CUST-00867,Female,1,No,Yes,57,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Bank transfer,77.29,4465.35,No
